id,type,title,url,slug,service,city,word_count,unique_word_count,boilerplate_ratio,h1,h2,h3,template_family_size,similar_to,similarity_kind,hamming,issue_flags,issue_categories,primary_issue,observations
1428,post,شركة تركيب مسامير طاردة للحمام في البريمي,https://rukn-eltatawer.com/om/pigeon-spikes-installation-al-buraimi/,pigeon-spikes-installation-al-buraimi,pigeon-spikes-installation,al-buraimi,2271,1463,0.356,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 36%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1420,post,شركة تركيب شبك طارد للحمام في البريمي,https://rukn-eltatawer.com/om/pigeon-net-installation-al-buraimi/,pigeon-net-installation-al-buraimi,pigeon-net-installation,al-buraimi,2252,1480,0.343,0,20,13,1,,,,unexpanded_shortcodes|tel_in_content,Missing SEO Elements | Errors/Placeholders,Missing SEO Elements,"شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
444,post,شركة تنظيف واجهات حجرية في البريمي,https://rukn-eltatawer.com/om/stone-facade-cleaning-al-buraimi/,stone-facade-cleaning-al-buraimi,stone-facade-cleaning,al-buraimi,2224,1173,0.473,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|missing_meta,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 47%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. صورة بارزة مفقودة أو مكررة (id=246)."
1260,post,شركة نقل بيانو في البريمي,https://rukn-eltatawer.com/om/piano-moving-al-buraimi/,piano-moving-al-buraimi,piano-moving,al-buraimi,2094,1159,0.447,0,20,13,1,https://rukn-eltatawer.com/om/indoor-moving-al-buraimi/,cross-service-duplicate,8,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. تشابه مرتفع (hamming=8, cross-service-duplicate) مع https://rukn-eltatawer.com/om/indoor-moving-al-buraimi/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1196,post,شركة تركيب برجولات في البريمي,https://rukn-eltatawer.com/om/pergola-installation-al-buraimi/,pergola-installation-al-buraimi,pergola-installation,al-buraimi,2153,1096,0.491,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 49%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
892,post,شركة تركيب باركيه وأرضيات خشب في البريمي,https://rukn-eltatawer.com/om/parquet-al-buraimi/,parquet-al-buraimi,parquet,al-buraimi,2125,1268,0.403,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1140,post,شركة زرع نخيل وأشجار في البريمي,https://rukn-eltatawer.com/om/palm-tree-planting-al-buraimi/,palm-tree-planting-al-buraimi,palm-tree-planting,al-buraimi,2221,1313,0.409,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 41%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
91,post,شركة تنظيف قصور في البريمي,https://rukn-eltatawer.com/om/palace-cleaning-al-buraimi/,palace-cleaning-al-buraimi,palace-cleaning,al-buraimi,2215,1200,0.458,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
442,post,شركة تنظيف واجهات حجرية في عبري,https://rukn-eltatawer.com/om/stone-facade-cleaning-ibri/,stone-facade-cleaning-ibri,stone-facade-cleaning,ibri,2207,1272,0.424,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|missing_meta,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. صورة بارزة مفقودة أو مكررة (id=246)."
1500,post,عامل دهانات في البريمي,https://rukn-eltatawer.com/om/painter-al-buraimi/,painter-al-buraimi,painter,al-buraimi,2129,1132,0.468,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 47%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1700,post,شركة إزالة دهان قديم وتحضير أسطح في البريمي,https://rukn-eltatawer.com/om/paint-removal-surface-prep-al-buraimi/,paint-removal-surface-prep-al-buraimi,paint-removal-surface-prep,al-buraimi,2273,1293,0.431,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1460,post,شركة التعقيم بالأوزون في البريمي,https://rukn-eltatawer.com/om/ozone-disinfection-al-buraimi/,ozone-disinfection-al-buraimi,ozone-disinfection,al-buraimi,2175,1225,0.437,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
564,post,شركة صيانة أفران في البريمي,https://rukn-eltatawer.com/om/oven-maintenance-al-buraimi/,oven-maintenance-al-buraimi,oven-maintenance,al-buraimi,2063,1302,0.369,0,20,13,1,https://rukn-eltatawer.com/om/oven-maintenance-sohar/,city-variant-template,8,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 37%. تشابه مرتفع (hamming=8, city-variant-template) مع https://rukn-eltatawer.com/om/oven-maintenance-sohar/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1244,post,شركة نقل أثاث خارجي في البريمي,https://rukn-eltatawer.com/om/outdoor-moving-al-buraimi/,outdoor-moving-al-buraimi,outdoor-moving,al-buraimi,2167,1225,0.435,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 44%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
443,post,شركة تنظيف واجهات حجرية في الرستاق,https://rukn-eltatawer.com/om/stone-facade-cleaning-rustaq/,stone-facade-cleaning-rustaq,stone-facade-cleaning,rustaq,2236,1283,0.426,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content|missing_meta,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 43%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى. صورة بارزة مفقودة أو مكررة (id=246)."
1068,post,شركة بناء مجالس خارجية في البريمي,https://rukn-eltatawer.com/om/outdoor-majlis-al-buraimi/,outdoor-majlis-al-buraimi,outdoor-majlis,al-buraimi,2157,1182,0.452,0,20,13,1,https://rukn-eltatawer.com/om/stove-maintenance-al-buraimi/,cross-service-duplicate,8,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. تشابه مرتفع (hamming=8, cross-service-duplicate) مع https://rukn-eltatawer.com/om/stove-maintenance-al-buraimi/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1060,post,شركة بناء مطابخ خارجية في البريمي,https://rukn-eltatawer.com/om/outdoor-kitchens-al-buraimi/,outdoor-kitchens-al-buraimi,outdoor-kitchens,al-buraimi,2188,1259,0.425,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 42%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1052,post,شركة بناء حمامات خارجية في البريمي,https://rukn-eltatawer.com/om/outdoor-bathrooms-al-buraimi/,outdoor-bathrooms-al-buraimi,outdoor-bathrooms,al-buraimi,2168,1196,0.448,0,20,13,1,https://rukn-eltatawer.com/om/washer-maintenance-al-buraimi/,cross-service-duplicate,7,template_boilerplate|duplicate_similar|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Duplicate/Similar | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 45%. تشابه مرتفع (hamming=7, cross-service-duplicate) مع https://rukn-eltatawer.com/om/washer-maintenance-al-buraimi/. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1692,post,شركة دهان مكاتب وشركات في البريمي,https://rukn-eltatawer.com/om/office-painting-al-buraimi/,office-painting-al-buraimi,office-painting,al-buraimi,2170,1164,0.464,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 46%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
1684,post,شركة تشطيب ودهان فلل جديدة في البريمي,https://rukn-eltatawer.com/om/new-villa-finishing-painting-al-buraimi/,new-villa-finishing-painting-al-buraimi,new-villa-finishing-painting,al-buraimi,2221,1324,0.404,0,20,13,1,,,,template_boilerplate|unexpanded_shortcodes|tel_in_content,Template/Boilerplate | Missing SEO Elements | Errors/Placeholders,Template/Boilerplate,"هيكل H2 مكرر على 1 مقالة، ونسبة الجمل المكررة 40%. شورت كود كيان غير مُفسَّر (أقسام ناقصة في HTML): [post_call], [post_features], [post_prices], [post_services], [post_steps]. ما زال هناك رابط اتصال هاتفي tel: داخل المحتوى."
